,deployment_id,species,common_name,timestamp,number_of_objects
394,North Beach Fort Cam,latrans,Coyote,8/13/2022 22:29,1
395,North Beach Fort Cam,NA,Canis Species,8/13/2022 22:29,1
396,North Beach Fort Cam,NA,Canine Family,8/14/2022 3:48,1
397,North Beach Fort Cam,NA,Canine Family,8/14/2022 3:48,1
398,North Beach Fort Cam,NA,Canine Family,8/14/2022 3:48,1
399,North Beach Fort Cam,latrans,Coyote,8/8/2022 3:35,1
400,North Beach Fort Cam,NA,Carnivorous Mammal,8/14/2022 3:48,1
401,North Beach Fort Cam,NA,Canine Family,8/14/2022 3:48,1
402,North Beach Fort Cam,NA,Carnivorous Mammal,8/14/2022 3:48,1
403,North Beach Fort Cam,scrofa,Wild Boar,8/8/2022 7:10,1
404,North Beach Fort Cam,No CV Result,No CV Result,8/15/2022 0:42,1
405,North Beach Fort Cam,No CV Result,No CV Result,8/15/2022 0:42,1
406,North Beach Fort Cam,taurus,Domestic Cattle,8/8/2022 0:57,1
407,North Beach Fort Cam,taurus,Domestic Cattle,8/8/2022 8:24,1
408,North Beach Fort Cam,NA,Canine Family,8/14/2022 3:48,1
409,North Beach Fort Cam,No CV Result,No CV Result,8/15/2022 0:42,1
410,North Beach Fort Cam,No CV Result,No CV Result,8/15/2022 0:42,1
411,North Beach Fort Cam,No CV Result,No CV Result,8/15/2022 0:42,1
412,North Beach Fort Cam,NA,Mammal,8/15/2022 4:30,1
413,North Beach Fort Cam,scrofa,Wild Boar,8/15/2022 4:30,1
414,North Beach Fort Cam,scrofa,Wild Boar,8/15/2022 4:30,1
415,North Beach Fort Cam,scrofa,Wild Boar,8/15/2022 4:30,1
416,North Beach Fort Cam,NA,Mammal,8/15/2022 4:30,1
417,North Beach Fort Cam,scrofa,Wild Boar,8/15/2022 4:30,1
418,North Beach Fort Cam,latrans,Coyote,8/8/2022 17:05,1
419,North Beach Fort Cam,latrans,Coyote,8/8/2022 17:05,1
420,North Beach Fort Cam,scrofa,Wild Boar,8/15/2022 4:30,1
421,North Beach Fort Cam,latrans,Coyote,8/8/2022 17:05,1
422,North Beach Fort Cam,scrofa,Wild Boar,8/15/2022 4:30,1
423,North Beach Fort Cam,NA,Animal,8/10/2022 16:55,1
424,North Beach Fort Cam,NA,Animal,8/17/2022 7:05,1
425,North Beach Fort Cam,taurus,Domestic Cattle,8/17/2022 7:05,1
426,North Beach Fort Cam,taurus,Domestic Cattle,8/17/2022 7:05,1
427,North Beach Fort Cam,taurus,Domestic Cattle,8/17/2022 7:05,1
428,North Beach Fort Cam,taurus,Domestic Cattle,8/17/2022 7:05,1
429,North Beach Fort Cam,taurus,Domestic Cattle,8/17/2022 9:08,1
430,North Beach Fort Cam,taurus,Domestic Cattle,8/17/2022 7:05,1
431,North Beach Fort Cam,taurus,Domestic Cattle,8/17/2022 9:08,1
432,North Beach Fort Cam,taurus,Domestic Cattle,8/17/2022 9:08,1
433,North Beach Fort Cam,latrans,Coyote,8/11/2022 20:19,1
434,North Beach Fort Cam,taurus,Domestic Cattle,8/17/2022 9:08,1
435,North Beach Fort Cam,latrans,Coyote,8/17/2022 20:15,1
436,North Beach Fort Cam,latrans,Coyote,8/17/2022 20:15,1
437,North Beach Fort Cam,latrans,Coyote,8/17/2022 20:15,1
438,North Beach Fort Cam,taurus,Domestic Cattle,8/17/2022 9:08,1
439,North Beach Fort Cam,taurus,Domestic Cattle,8/17/2022 9:08,1
440,North Beach Fort Cam,taurus,Domestic Cattle,8/17/2022 9:08,1
441,North Beach Fort Cam,latrans,Coyote,8/17/2022 20:15,1
442,North Beach Fort Cam,latrans,Coyote,8/17/2022 20:15,1
443,North Beach Fort Cam,NA,Canis Species,8/11/2022 23:14,1
444,North Beach Fort Cam,latrans,Coyote,8/17/2022 20:15,1
445,North Beach Fort Cam,latrans,Coyote,8/17/2022 20:15,1
446,North Beach Fort Cam,latrans,Coyote,8/17/2022 20:15,1
447,North Beach Fort Cam,scrofa,Wild Boar,8/18/2022 8:37,1
448,North Beach Fort Cam,scrofa,Wild Boar,8/18/2022 8:37,1
449,North Beach Fort Cam,NA,Mammal,8/18/2022 8:37,1
450,North Beach Fort Cam,scrofa,Wild Boar,8/18/2022 8:37,1
451,North Beach Fort Cam,NA,Canine Family,8/12/2022 21:58,1
452,North Beach Fort Cam,scrofa,Wild Boar,8/18/2022 8:37,1
453,North Beach Fort Cam,scrofa,Wild Boar,8/18/2022 8:37,1
454,North Beach Fort Cam,NA,Animal,8/18/2022 16:10,1
455,North Beach Fort Cam,NA,Bird,8/18/2022 16:10,1
456,North Beach Fort Cam,scrofa,Wild Boar,8/18/2022 8:37,1
457,North Beach Fort Cam,No CV Result,No CV Result,8/18/2022 16:10,1
458,North Beach Fort Cam,NA,Animal,8/12/2022 23:19,1
459,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:10,1
460,North Beach Fort Cam,NA,Animal,8/18/2022 16:10,1
461,North Beach Fort Cam,NA,Animal,8/18/2022 16:10,1
462,North Beach Fort Cam,NA,Carnivorous Mammal,6/18/2022 20:10,1
463,North Beach Fort Cam,NA,Canine Family,8/13/2022 0:18,1
464,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:10,1
465,North Beach Fort Cam,NA,Animal,8/18/2022 16:10,1
466,North Beach Fort Cam,NA,Carnivorous Mammal,6/18/2022 20:10,1
467,North Beach Fort Cam,lynx,Eurasian Lynx,6/18/2022 20:10,1
468,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:10,1
469,North Beach Fort Cam,No CV Result,No CV Result,6/18/2022 20:10,1
470,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:16,1
471,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:16,1
472,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:10,1
473,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:10,1
474,North Beach Fort Cam,NA,Carnivorous Mammal,6/18/2022 20:10,1
475,North Beach Fort Cam,No CV Result,No CV Result,6/18/2022 20:16,1
476,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:16,1
477,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:16,1
478,North Beach Fort Cam,NA,Mammal,6/18/2022 20:16,1
479,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:16,1
480,North Beach Fort Cam,NA,Canis Species,6/18/2022 20:16,1
481,North Beach Fort Cam,taurus,Domestic Cattle,8/17/2022 7:05,1
482,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:16,1
483,North Beach Fort Cam,NA,Canine Family,6/19/2022 0:14,1
484,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:16,1
485,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:16,1
486,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:16,1
487,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:16,1
488,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:16,1
489,North Beach Fort Cam,scrofa,Wild Boar,8/18/2022 8:37,1
490,North Beach Fort Cam,taurus,Domestic Cattle,8/17/2022 9:08,1
491,North Beach Fort Cam,NA,Canine Family,6/19/2022 0:14,1
492,North Beach Fort Cam,NA,Canine Family,8/14/2022 3:48,1
493,North Beach Fort Cam,taurus,Domestic Cattle,8/17/2022 7:05,1
494,North Beach Fort Cam,NA,Carnivorous Mammal,6/18/2022 20:10,1
495,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:16,1
496,North Beach Fort Cam,NA,Canine Family,6/19/2022 0:14,1
497,North Beach Fort Cam,NA,Canine Family,6/19/2022 0:14,1
498,North Beach Fort Cam,latrans,Coyote,6/19/2022 0:14,1
499,North Beach Fort Cam,No CV Result,No CV Result,8/15/2022 0:42,1
500,North Beach Fort Cam,NA,Canine Family,6/19/2022 0:14,1
501,North Beach Fort Cam,NA,Canine Family,12/23/2022 23:24,1
502,North Beach Fort Cam,NA,Canine Family,6/19/2022 3:28,1
503,North Beach Fort Cam,NA,Canine Family,6/19/2022 3:28,1
504,North Beach Fort Cam,No CV Result,No CV Result,6/19/2022 3:28,1
505,North Beach Fort Cam,NA,Carnivorous Mammal,6/19/2022 3:28,1
506,North Beach Fort Cam,NA,Canine Family,6/18/2022 20:16,1
507,North Beach Fort Cam,NA,Carnivorous Mammal,6/19/2022 3:28,1
508,North Beach Fort Cam,No CV Result,No CV Result,6/19/2022 3:28,1
509,North Beach Fort Cam,NA,Canine Family,6/19/2022 3:28,1
510,North Beach Fort Cam,No CV Result,No CV Result,6/19/2022 3:28,1
511,North Beach Fort Cam,NA,Martes Species,6/19/2022 3:28,1
512,North Beach Fort Cam,NA,Mammal,6/19/2022 3:28,1
513,North Beach Fort Cam,No CV Result,No CV Result,6/19/2022 3:28,1
514,North Beach Fort Cam,NA,Carnivorous Mammal,6/19/2022 3:28,1
515,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:00,1
516,North Beach Fort Cam,No CV Result,No CV Result,6/19/2022 3:28,1
517,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:00,1
518,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:00,1
519,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:00,1
520,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:00,1
521,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:00,1
522,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:00,1
523,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:00,1
524,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:00,1
525,North Beach Fort Cam,latrans,Coyote,6/19/2022 0:14,1
526,North Beach Fort Cam,NA,Animal,6/19/2022 3:28,1
527,North Beach Fort Cam,NA,Cetartiodactyla Order,6/19/2022 16:00,1
528,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:00,1
529,North Beach Fort Cam,No CV Result,No CV Result,6/19/2022 16:02,1
530,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:00,1
531,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
532,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
533,North Beach Fort Cam,NA,Canine Family,6/19/2022 0:14,1
534,North Beach Fort Cam,NA,Animal,6/19/2022 3:28,1
535,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
536,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
537,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
538,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
539,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
540,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
541,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
542,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
543,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
544,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
545,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
546,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
547,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
548,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
549,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
550,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
551,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
552,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
553,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
554,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
555,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
556,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
557,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
558,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
559,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
560,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
561,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
562,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
563,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
564,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
565,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
566,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
567,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
568,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
569,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
570,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
571,North Beach Fort Cam,NA,Cervus Species,6/19/2022 16:02,1
572,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
573,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
574,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
575,North Beach Fort Cam,hemionus,Mule Deer,6/19/2022 16:02,1
576,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
577,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
578,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
579,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
580,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
581,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
582,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
583,North Beach Fort Cam,NA,Animal,6/19/2022 16:02,1
584,North Beach Fort Cam,No CV Result,No CV Result,6/19/2022 21:18,1
585,North Beach Fort Cam,NA,Cervidae Family,6/19/2022 16:02,1
586,North Beach Fort Cam,NA,Cetartiodactyla Order,6/19/2022 16:02,1
587,North Beach Fort Cam,latrans,Coyote,6/19/2022 21:24,1
588,North Beach Fort Cam,latrans,Coyote,6/19/2022 21:24,1
589,North Beach Fort Cam,latrans,Coyote,6/19/2022 21:24,1
590,North Beach Fort Cam,latrans,Coyote,6/19/2022 21:24,1
591,North Beach Fort Cam,NA,Carnivorous Mammal,6/20/2022 4:50,1
592,North Beach Fort Cam,latrans,Coyote,6/19/2022 21:23,1
593,North Beach Fort Cam,latrans,Coyote,6/19/2022 21:24,1
594,North Beach Fort Cam,NA,Canine Family,6/20/2022 4:50,1
595,North Beach Fort Cam,NA,Carnivorous Mammal,6/20/2022 4:50,1
596,North Beach Fort Cam,NA,Mammal,6/20/2022 4:50,1
597,North Beach Fort Cam,No CV Result,No CV Result,6/20/2022 4:50,1
598,North Beach Fort Cam,latrans,Coyote,6/19/2022 21:24,1
599,North Beach Fort Cam,NA,Carnivorous Mammal,6/20/2022 4:50,1
600,North Beach Fort Cam,No CV Result,No CV Result,6/20/2022 20:45,1
601,North Beach Fort Cam,No CV Result,No CV Result,6/20/2022 4:50,1
602,North Beach Fort Cam,No CV Result,No CV Result,6/20/2022 20:45,1
603,North Beach Fort Cam,NA,Canine Family,6/20/2022 20:45,1
604,North Beach Fort Cam,NA,Animal,6/20/2022 20:45,1
605,North Beach Fort Cam,No CV Result,No CV Result,6/20/2022 20:45,1
606,North Beach Fort Cam,No CV Result,No CV Result,6/21/2022 18:42,1
607,North Beach Fort Cam,No CV Result,No CV Result,6/21/2022 18:42,1
608,North Beach Fort Cam,NA,Canine Family,6/21/2022 18:42,1
609,North Beach Fort Cam,No CV Result,No CV Result,6/20/2022 20:45,1
610,North Beach Fort Cam,NA,Canine Family,6/21/2022 18:42,1
611,North Beach Fort Cam,latrans,Coyote,6/21/2022 18:42,1
612,North Beach Fort Cam,No CV Result,No CV Result,6/20/2022 20:45,1
613,North Beach Fort Cam,No CV Result,No CV Result,6/21/2022 18:42,1
614,North Beach Fort Cam,NA,Animal,6/20/2022 20:45,1
615,North Beach Fort Cam,NA,Animal,6/20/2022 20:45,1
616,North Beach Fort Cam,NA,Canine Family,6/21/2022 18:42,1
617,North Beach Fort Cam,NA,Animal,6/21/2022 18:42,1
618,North Beach Fort Cam,No CV Result,No CV Result,6/21/2022 18:42,1
619,North Beach Fort Cam,No CV Result,No CV Result,6/21/2022 18:42,1
620,North Beach Fort Cam,NA,Suidae Family,6/22/2022 19:34,1
621,North Beach Fort Cam,scrofa,Wild Boar,6/22/2022 19:34,1
622,North Beach Fort Cam,scrofa,Wild Boar,6/22/2022 19:34,1
623,North Beach Fort Cam,latrans,Coyote,6/21/2022 18:42,1
624,North Beach Fort Cam,scrofa,Wild Boar,6/22/2022 19:34,1
625,North Beach Fort Cam,scrofa,Wild Boar,6/22/2022 19:34,1
626,North Beach Fort Cam,scrofa,Wild Boar,6/22/2022 19:34,1
627,North Beach Fort Cam,NA,Mammal,6/22/2022 19:34,1
628,North Beach Fort Cam,NA,Suidae Family,6/22/2022 19:34,1
629,North Beach Fort Cam,NA,Mammal,6/22/2022 19:34,1
630,North Beach Fort Cam,No CV Result,No CV Result,6/22/2022 19:34,1
631,North Beach Fort Cam,NA,Mammal,6/22/2022 19:34,1
632,North Beach Fort Cam,NA,Mammal,6/22/2022 19:34,1
633,North Beach Fort Cam,NA,Mammal,6/22/2022 19:35,1
634,North Beach Fort Cam,NA,Mammal,6/22/2022 19:34,1
635,North Beach Fort Cam,No CV Result,No CV Result,6/23/2022 22:16,1
636,North Beach Fort Cam,NA,Mammal,6/22/2022 19:34,1
637,North Beach Fort Cam,NA,Canine Family,6/23/2022 22:16,1
638,North Beach Fort Cam,NA,Mammal,6/22/2022 19:35,1
639,North Beach Fort Cam,NA,Canine Family,6/23/2022 22:16,1
640,North Beach Fort Cam,NA,Canine Family,6/23/2022 22:16,1
641,North Beach Fort Cam,NA,Canine Family,6/23/2022 22:16,1
642,North Beach Fort Cam,No CV Result,No CV Result,6/23/2022 22:16,1
643,North Beach Fort Cam,NA,Canine Family,6/23/2022 22:16,1
644,North Beach Fort Cam,NA,Carnivorous Mammal,6/23/2022 22:16,1
645,North Beach Fort Cam,No CV Result,No CV Result,6/23/2022 22:16,1
646,North Beach Fort Cam,NA,Mammal,6/23/2022 22:16,1
647,North Beach Fort Cam,NA,Canine Family,6/23/2022 22:16,1
648,North Beach Fort Cam,No CV Result,No CV Result,6/23/2022 22:16,1
649,North Beach Fort Cam,NA,Canine Family,6/23/2022 22:16,1
650,North Beach Fort Cam,No CV Result,No CV Result,6/23/2022 22:16,1
651,North Beach Fort Cam,NA,Canine Family,6/24/2022 3:24,1
652,North Beach Fort Cam,NA,Suidae Family,6/24/2022 5:53,1
653,North Beach Fort Cam,NA,Suidae Family,6/24/2022 5:53,1
654,North Beach Fort Cam,NA,Mammal,6/24/2022 5:53,1
655,North Beach Fort Cam,NA,Mammal,6/24/2022 5:53,1
656,North Beach Fort Cam,NA,Suidae Family,6/24/2022 5:53,1
657,North Beach Fort Cam,NA,Suidae Family,6/24/2022 5:53,1
658,North Beach Fort Cam,NA,Suidae Family,6/24/2022 5:53,1
659,North Beach Fort Cam,NA,Vehicle,6/24/2022 15:13,1
660,North Beach Fort Cam,NA,Suidae Family,6/24/2022 5:53,1
661,North Beach Fort Cam,NA,Bird,6/24/2022 15:13,1
662,North Beach Fort Cam,NA,Vehicle,6/24/2022 15:13,1
663,North Beach Fort Cam,NA,Vehicle,6/24/2022 15:13,1
664,North Beach Fort Cam,NA,Vehicle,6/24/2022 15:13,1
665,North Beach Fort Cam,NA,Vehicle,6/24/2022 15:13,1
666,North Beach Fort Cam,NA,Vehicle,6/24/2022 15:13,1
667,North Beach Fort Cam,NA,Vehicle,6/24/2022 15:13,1
668,North Beach Fort Cam,NA,Canine Family,6/24/2022 19:30,1
669,North Beach Fort Cam,NA,Canis Species,6/24/2022 19:30,1
670,North Beach Fort Cam,NA,Canine Family,6/24/2022 19:30,1
671,North Beach Fort Cam,NA,Canine Family,6/24/2022 19:30,1
672,North Beach Fort Cam,NA,Canine Family,6/24/2022 19:30,1
673,North Beach Fort Cam,NA,Canine Family,6/24/2022 19:30,1
674,North Beach Fort Cam,latrans,Coyote,6/25/2022 21:33,1
675,North Beach Fort Cam,NA,Canine Family,6/24/2022 19:30,1
676,North Beach Fort Cam,NA,Canine Family,6/24/2022 19:30,1
677,North Beach Fort Cam,latrans,Coyote,6/25/2022 21:33,1
678,North Beach Fort Cam,NA,Canis Species,6/25/2022 21:33,1
679,North Beach Fort Cam,latrans,Coyote,6/25/2022 21:33,1
680,North Beach Fort Cam,No CV Result,No CV Result,6/25/2022 23:05,1
681,North Beach Fort Cam,NA,Canis Species,6/25/2022 21:33,1
682,North Beach Fort Cam,No CV Result,No CV Result,6/25/2022 23:05,1
683,North Beach Fort Cam,No CV Result,No CV Result,6/25/2022 23:05,1
684,North Beach Fort Cam,NA,Animal,6/26/2022 19:50,1
685,North Beach Fort Cam,NA,Mammal,6/26/2022 19:50,1
686,North Beach Fort Cam,NA,Canine Family,6/26/2022 19:50,1
687,North Beach Fort Cam,No CV Result,No CV Result,6/25/2022 23:05,1
688,North Beach Fort Cam,scrofa,Wild Boar,6/26/2022 19:50,1
689,North Beach Fort Cam,NA,Mammal,6/26/2022 19:50,1
690,North Beach Fort Cam,scrofa,Wild Boar,6/26/2022 19:50,1
691,North Beach Fort Cam,scrofa,Wild Boar,6/26/2022 19:50,1
692,North Beach Fort Cam,NA,Mammal,6/26/2022 19:50,1
693,North Beach Fort Cam,scrofa,Wild Boar,6/26/2022 19:50,1
694,North Beach Fort Cam,NA,Mammal,6/26/2022 19:50,1
695,North Beach Fort Cam,NA,Mammal,6/26/2022 19:50,1
696,North Beach Fort Cam,NA,Even-toed ungulate,6/26/2022 19:50,1
697,North Beach Fort Cam,NA,Mammal,6/26/2022 19:50,1
698,North Beach Fort Cam,scrofa,Wild Boar,6/26/2022 19:50,1
699,North Beach Fort Cam,NA,Mammal,6/26/2022 19:50,1
700,North Beach Fort Cam,NA,Mammal,6/26/2022 19:50,1
701,North Beach Fort Cam,NA,Even-toed ungulate,6/26/2022 19:50,1
702,North Beach Fort Cam,NA,Mammal,6/26/2022 19:50,1
703,North Beach Fort Cam,scrofa,Wild Boar,6/26/2022 19:50,1
704,North Beach Fort Cam,NA,Mammal,6/26/2022 19:50,1
705,North Beach Fort Cam,NA,Cetartiodactyla Order,6/26/2022 19:50,1
706,North Beach Fort Cam,NA,Mammal,6/26/2022 19:50,1
707,North Beach Fort Cam,scrofa,Wild Boar,6/26/2022 19:50,1
708,North Beach Fort Cam,NA,Animal,6/26/2022 19:50,1
709,North Beach Fort Cam,No CV Result,No CV Result,6/26/2022 22:42,1
710,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 0:50,1
711,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 0:50,1
712,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 0:50,1
713,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 0:50,1
714,North Beach Fort Cam,NA,Animal,6/27/2022 5:58,1
715,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 0:50,1
716,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
717,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
718,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
719,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
720,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
721,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
722,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
723,North Beach Fort Cam,NA,Mammal,6/27/2022 5:58,1
724,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
725,North Beach Fort Cam,NA,Cetartiodactyla Order,6/27/2022 5:58,1
726,North Beach Fort Cam,NA,Mammal,6/27/2022 5:58,1
727,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
728,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
729,North Beach Fort Cam,NA,Animal,6/27/2022 5:58,1
730,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
731,North Beach Fort Cam,NA,Suidae Family,6/27/2022 5:58,1
732,North Beach Fort Cam,NA,Animal,6/27/2022 5:58,1
733,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
734,North Beach Fort Cam,NA,Mammal,6/27/2022 5:58,1
735,North Beach Fort Cam,NA,Animal,6/27/2022 5:58,1
736,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
737,North Beach Fort Cam,NA,Animal,6/27/2022 5:58,1
738,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
739,North Beach Fort Cam,NA,Suidae Family,6/27/2022 5:58,1
740,North Beach Fort Cam,NA,Mammal,6/27/2022 5:58,1
741,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
742,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
743,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
744,North Beach Fort Cam,scrofa,Wild Boar,6/27/2022 5:58,1
745,North Beach Fort Cam,NA,Mammal,6/27/2022 5:58,1
746,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:14,1
747,North Beach Fort Cam,NA,Mammal,6/27/2022 5:58,1
748,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:14,1
749,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:14,1
750,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:14,1
751,North Beach Fort Cam,NA,Vehicle,6/27/2022 10:14,1
752,North Beach Fort Cam,NA,Vehicle,6/27/2022 10:14,1
753,North Beach Fort Cam,NA,Animal,6/27/2022 10:29,1
754,North Beach Fort Cam,NA,Vehicle,6/27/2022 10:14,1
755,North Beach Fort Cam,NA,Animal,6/27/2022 10:29,1
756,North Beach Fort Cam,NA,Animal,6/27/2022 10:29,1
757,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:29,1
758,North Beach Fort Cam,NA,Animal,6/27/2022 10:29,1
759,North Beach Fort Cam,NA,Vehicle,6/27/2022 10:14,1
760,North Beach Fort Cam,NA,Animal,6/27/2022 10:29,1
761,North Beach Fort Cam,NA,Animal,6/27/2022 10:29,1
762,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:32,1
763,North Beach Fort Cam,NA,Animal,6/27/2022 10:29,1
764,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:32,1
765,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:32,1
766,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:32,1
767,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:32,1
768,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:32,1
769,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:46,1
770,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:32,1
771,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:32,1
772,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:46,1
773,North Beach Fort Cam,NA,Vehicle,6/27/2022 10:46,1
774,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:46,1
775,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:46,1
776,North Beach Fort Cam,No CV Result,No CV Result,6/27/2022 10:46,1
